order_id,user_id,restaurant_id,order_datetime,order_status,refund_reason
ORD-004198,USR-1341,RES-0056,2025-11-23 18:06:00,delivered,
ORD-004199,USR-0494,RES-0016,2024-09-25 18:15:00,delivered,
ORD-004200,USR-1232,RES-0027,2025-07-19 10:52:00,delivered,
ORD-004201,USR-1240,RES-0055,2025-12-17 22:45:00,delivered,
ORD-004202,USR-0470,RES-0042,2025-11-04 10:28:00,delivered,
ORD-004203,USR-0452,RES-0053,2025-12-22 23:52:00,delivered,
ORD-004204,USR-0288,RES-0068,2025-10-23 19:26:00,delivered,
ORD-004205,USR-0112,RES-0046,2025-07-08 17:29:00,delivered,
ORD-004206,USR-0597,RES-0058,2025-10-24 22:38:00,delivered,
ORD-004207,USR-1022,RES-0043,2025-07-06 19:59:00,delivered,
ORD-004208,USR-1094,RES-0023,2025-05-19 19:14:00,delivered,
ORD-004209,USR-1360,RES-0001,2025-03-01 21:06:00,delivered,
ORD-004210,USR-0486,RES-0065,2025-02-07 10:21:00,delivered,
ORD-004211,USR-0301,RES-0059,2025-07-23 20:18:00,delivered,
ORD-004212,USR-1287,RES-0072,2025-01-26 10:09:00,delivered,
ORD-004213,USR-0310,RES-0066,2025-10-15 19:12:00,delivered,
ORD-004214,USR-1574,RES-0085,2025-02-18 13:06:00,delivered,
ORD-004215,USR-0511,RES-0054,2025-06-25 09:08:00,delivered,
ORD-004216,USR-0122,RES-0031,2025-12-06 17:42:00,delivered,
ORD-004217,USR-1387,RES-0025,2025-03-06 19:58:00,delivered,
ORD-004218,USR-0096,RES-0033,2025-09-17 16:51:00,delivered,
ORD-004219,USR-0422,RES-0038,2025-12-29 22:58:00,delivered,
ORD-004220,USR-0442,RES-0063,2025-07-28 22:05:00,delivered,
ORD-004221,USR-0361,RES-0014,2024-08-07 16:03:00,delivered,
ORD-004222,USR-0752,RES-0020,2025-07-07 22:10:00,delivered,
ORD-004223,USR-1051,RES-0053,2025-02-24 09:53:00,delivered,
ORD-004224,USR-0626,RES-0015,2025-11-12 19:01:00,delivered,
ORD-004225,USR-1396,RES-0032,2025-11-07 19:16:00,delivered,
ORD-004226,USR-1039,RES-0003,2025-07-12 21:05:00,delivered,
ORD-004227,USR-0490,RES-0073,2025-12-01 20:48:00,delivered,
ORD-004228,USR-0960,RES-0008,2025-12-12 16:34:00,delivered,
ORD-004229,USR-0353,RES-0038,2025-08-21 16:57:00,delivered,
ORD-004230,USR-0940,RES-0029,2025-07-25 23:58:00,cancelled,customer_complaint
ORD-004231,USR-1484,RES-0041,2025-11-08 17:01:00,delivered,
ORD-004232,USR-0960,RES-0062,2025-12-31 17:29:00,delivered,
ORD-004233,USR-0373,RES-0060,2024-09-23 13:34:00,delivered,
ORD-004234,USR-0243,RES-0055,2025-10-20 23:43:00,delivered,
ORD-004235,USR-1440,RES-0002,2025-06-18 17:47:00,cancelled,damaged_food
ORD-004236,USR-0328,RES-0001,2025-06-03 14:28:00,cancelled,wrong_items
ORD-004237,USR-1440,RES-0079,2025-10-29 10:21:00,delivered,
ORD-004238,USR-1513,RES-0029,2025-09-14 18:53:00,delivered,
ORD-004239,USR-0495,RES-0027,2025-11-13 10:53:00,delivered,
ORD-004240,USR-0436,RES-0032,2024-10-23 22:57:00,delivered,
ORD-004241,USR-1473,RES-0049,2025-09-01 15:05:00,delivered,
ORD-004242,USR-1200,RES-0072,2025-11-15 10:59:00,delivered,
ORD-004243,USR-1370,RES-0053,2025-05-26 19:52:00,delivered,
ORD-004244,USR-1452,RES-0007,2025-10-19 13:00:00,delivered,
ORD-004245,USR-0762,RES-0071,2025-12-29 18:04:00,delivered,
ORD-004246,USR-0174,RES-0051,2025-09-29 16:41:00,cancelled,damaged_food
ORD-004247,USR-0038,RES-0079,2025-11-11 19:03:00,delivered,
ORD-004248,USR-0882,RES-0018,2025-08-25 14:14:00,delivered,
ORD-004249,USR-0042,RES-0031,2025-10-12 15:27:00,delivered,
ORD-004250,USR-0817,RES-0013,2025-08-17 15:07:00,delivered,
ORD-004251,USR-0609,RES-0049,2025-11-15 22:25:00,delivered,
ORD-004252,USR-0683,RES-0016,2025-11-22 20:37:00,delivered,
ORD-004253,USR-0172,RES-0002,2025-12-08 17:35:00,delivered,
ORD-004254,USR-1078,RES-0067,2025-01-21 14:06:00,delivered,
ORD-004255,USR-1263,RES-0030,2025-04-16 18:51:00,delivered,
ORD-004256,USR-1371,RES-0043,2025-11-05 19:41:00,delivered,
ORD-004257,USR-0510,RES-0076,2024-10-26 19:02:00,delivered,
ORD-004258,USR-1567,RES-0081,2025-11-26 18:29:00,delivered,
ORD-004259,USR-0314,RES-0042,2025-09-16 15:24:00,delivered,
ORD-004260,USR-1477,RES-0023,2025-08-15 16:49:00,delivered,
ORD-004261,USR-1025,RES-0070,2025-12-27 21:53:00,delivered,
ORD-004262,USR-0462,RES-0069,2025-03-16 20:10:00,delivered,
ORD-004263,USR-0018,RES-0008,2025-11-05 22:22:00,delivered,
ORD-004264,USR-0832,RES-0080,2024-12-30 18:48:00,delivered,
ORD-004265,USR-1175,RES-0008,2025-11-19 20:28:00,delivered,
ORD-004266,USR-1141,RES-0035,2025-08-12 19:10:00,cancelled,wrong_items
ORD-004267,USR-1561,RES-0080,2025-10-17 16:04:00,delivered,
ORD-004268,USR-0098,RES-0065,2025-05-28 12:39:00,delivered,
ORD-004269,USR-0666,RES-0076,2025-11-06 12:18:00,delivered,
ORD-004270,USR-0922,RES-0027,2025-02-19 09:53:00,delivered,
ORD-004271,USR-0748,RES-0064,2025-08-12 10:27:00,delivered,
ORD-004272,USR-0826,RES-0046,2025-08-17 10:59:00,delivered,
ORD-004273,USR-0608,RES-0012,2025-08-06 17:19:00,delivered,
ORD-004274,USR-0935,RES-0068,2025-12-09 11:32:00,delivered,
ORD-004275,USR-0227,RES-0016,2025-09-06 19:52:00,delivered,
ORD-004276,USR-0945,RES-0078,2025-09-09 15:07:00,delivered,
ORD-004277,USR-0716,RES-0005,2025-05-17 10:27:00,delivered,
ORD-004278,USR-1291,RES-0075,2025-03-02 15:55:00,cancelled,late_delivery
ORD-004279,USR-0280,RES-0064,2025-04-12 17:56:00,delivered,
ORD-004280,USR-0293,RES-0047,2025-09-22 10:28:00,delivered,
ORD-004281,USR-1051,RES-0046,2025-03-05 09:53:00,delivered,
ORD-004282,USR-1478,RES-0019,2025-08-09 17:14:00,delivered,
ORD-004283,USR-1487,RES-0059,2025-12-09 12:29:00,delivered,
ORD-004284,USR-0584,RES-0014,2024-11-21 19:02:00,delivered,
ORD-004285,USR-1407,RES-0044,2025-12-14 13:17:00,delivered,
ORD-004286,USR-1302,RES-0018,2025-11-15 19:27:00,delivered,
ORD-004287,USR-1433,RES-0047,2025-09-15 18:46:00,delivered,
ORD-004288,USR-1015,RES-0017,2025-12-22 20:14:00,delivered,
ORD-004289,USR-0655,RES-0020,2025-09-08 12:36:00,delivered,
ORD-004290,USR-1141,RES-0032,2025-07-13 19:02:00,delivered,
ORD-004291,USR-1059,RES-0040,2024-09-12 17:33:00,delivered,
ORD-004292,USR-0711,RES-0021,2025-12-16 16:22:00,delivered,
ORD-004293,USR-0397,RES-0024,2025-03-29 13:26:00,delivered,
ORD-004294,USR-1079,RES-0025,2025-10-17 19:47:00,delivered,
ORD-004295,USR-0818,RES-0050,2025-09-29 11:58:00,delivered,
ORD-004296,USR-0439,RES-0005,2025-12-22 15:44:00,delivered,
ORD-004297,USR-1356,RES-0062,2025-12-31 20:37:00,delivered,
ORD-004298,USR-0430,RES-0026,2025-02-16 22:17:00,delivered,
ORD-004299,USR-1155,RES-0038,2025-09-25 17:28:00,delivered,
ORD-004300,USR-1351,RES-0009,2025-12-23 21:11:00,delivered,
ORD-004301,USR-0269,RES-0075,2025-12-12 23:21:00,delivered,
ORD-004302,USR-1397,RES-0069,2025-07-28 19:49:00,delivered,
ORD-004303,USR-0694,RES-0078,2025-07-13 11:56:00,delivered,
ORD-004304,USR-0769,RES-0050,2025-11-26 11:03:00,delivered,
ORD-004305,USR-0301,RES-0043,2025-07-19 09:29:00,delivered,
ORD-004306,USR-0962,RES-0079,2025-01-25 23:44:00,delivered,
ORD-004307,USR-0713,RES-0011,2025-11-03 23:44:00,delivered,
ORD-004308,USR-0574,RES-0011,2025-11-30 20:03:00,delivered,
ORD-004309,USR-1420,RES-0036,2025-09-02 17:48:00,delivered,
ORD-004310,USR-1262,RES-0012,2025-02-08 12:26:00,delivered,
ORD-004311,USR-0527,RES-0038,2025-10-01 21:09:00,delivered,
ORD-004312,USR-1574,RES-0026,2025-06-11 18:16:00,delivered,
ORD-004313,USR-0452,RES-0032,2025-12-30 20:11:00,delivered,
ORD-004314,USR-1332,RES-0075,2024-07-02 20:37:00,delivered,
ORD-004315,USR-0971,RES-0038,2025-12-14 15:32:00,delivered,
ORD-004316,USR-0780,RES-0049,2025-06-27 18:16:00,delivered,
ORD-004317,USR-0367,RES-0077,2024-10-27 23:24:00,cancelled,customer_complaint
ORD-004318,USR-0185,RES-0006,2025-07-24 18:27:00,delivered,
ORD-004319,USR-0760,RES-0034,2025-02-24 09:20:00,delivered,
ORD-004320,USR-1504,RES-0057,2025-11-23 19:09:00,delivered,
ORD-004321,USR-0049,RES-0035,2025-09-29 18:51:00,delivered,
ORD-004322,USR-1081,RES-0003,2025-05-16 21:28:00,delivered,
ORD-004323,USR-1140,RES-0004,2025-06-05 20:07:00,delivered,
ORD-004324,USR-1410,RES-0025,2025-12-25 21:19:00,cancelled,wrong_items
ORD-004325,USR-1436,RES-0072,2025-06-02 21:38:00,delivered,
ORD-004326,USR-1480,RES-0001,2025-10-14 09:00:00,delivered,
ORD-004327,USR-0080,RES-0067,2025-07-11 18:39:00,delivered,
ORD-004328,USR-0425,RES-0073,2025-12-30 16:39:00,delivered,
ORD-004329,USR-0468,RES-0016,2025-03-04 14:44:00,delivered,
ORD-004330,USR-0046,RES-0057,2025-12-03 18:45:00,delivered,
ORD-004331,USR-1340,RES-0045,2025-09-14 14:14:00,cancelled,late_delivery
ORD-004332,USR-1119,RES-0018,2025-12-31 18:51:00,delivered,
ORD-004333,USR-0078,RES-0068,2025-11-07 13:29:00,delivered,
ORD-004334,USR-0787,RES-0008,2024-07-04 21:51:00,delivered,
ORD-004335,USR-1433,RES-0067,2025-12-17 10:49:00,delivered,
ORD-004336,USR-1370,RES-0059,2025-02-14 11:48:00,delivered,
ORD-004337,USR-1189,RES-0005,2025-11-20 12:32:00,delivered,
ORD-004338,USR-0199,RES-0027,2025-10-02 17:43:00,cancelled,late_delivery
ORD-004339,USR-1287,RES-0047,2025-01-16 23:54:00,delivered,
ORD-004340,USR-0622,RES-0027,2025-09-16 16:02:00,delivered,
ORD-004341,USR-0782,RES-0017,2025-02-01 09:00:00,delivered,
ORD-004342,USR-1266,RES-0041,2025-07-03 09:06:00,delivered,
ORD-004343,USR-1486,RES-0081,2025-12-14 09:21:00,delivered,
ORD-004344,USR-0217,RES-0067,2025-12-16 17:31:00,delivered,
ORD-004345,USR-0471,RES-0011,2025-05-10 23:31:00,delivered,
ORD-004346,USR-0561,RES-0018,2025-11-30 15:12:00,delivered,
ORD-004347,USR-0949,RES-0006,2025-08-15 19:39:00,delivered,
ORD-004348,USR-0313,RES-0070,2025-11-07 09:43:00,delivered,
ORD-004349,USR-1484,RES-0052,2025-12-11 16:59:00,delivered,
ORD-004350,USR-1549,RES-0067,2025-05-15 21:44:00,delivered,
ORD-004351,USR-0064,RES-0009,2025-11-04 16:50:00,delivered,
ORD-004352,USR-0394,RES-0015,2025-05-05 14:14:00,delivered,
ORD-004353,USR-0281,RES-0064,2025-12-14 18:46:00,delivered,
ORD-004354,USR-1485,RES-0006,2025-06-29 09:29:00,delivered,
ORD-004355,USR-1069,RES-0057,2025-10-12 11:23:00,cancelled,wrong_items
ORD-004356,USR-1288,RES-0062,2025-12-29 15:50:00,delivered,
ORD-004357,USR-1101,RES-0027,2025-12-12 21:14:00,delivered,
ORD-004358,USR-0162,RES-0077,2025-09-03 11:37:00,delivered,
ORD-004359,USR-0508,RES-0011,2025-07-21 09:22:00,delivered,
ORD-004360,USR-1069,RES-0060,2025-03-15 13:19:00,delivered,
ORD-004361,USR-0160,RES-0067,2025-12-08 11:04:00,delivered,
ORD-004362,USR-1556,RES-0006,2025-10-03 10:08:00,delivered,
ORD-004363,USR-0885,RES-0021,2025-11-09 23:50:00,cancelled,wrong_items
ORD-004364,USR-1536,RES-0072,2025-12-31 16:18:00,delivered,
ORD-004365,USR-0635,RES-0082,2025-12-05 11:53:00,delivered,
ORD-004366,USR-1453,RES-0062,2025-06-16 19:43:00,delivered,
ORD-004367,USR-0138,RES-0054,2025-11-07 09:47:00,delivered,
ORD-004368,USR-0608,RES-0076,2025-02-11 21:13:00,delivered,
ORD-004369,USR-1282,RES-0024,2025-11-05 13:54:00,delivered,
ORD-004370,USR-0512,RES-0042,2025-01-21 15:40:00,delivered,
ORD-004371,USR-0847,RES-0060,2025-10-31 16:40:00,delivered,
ORD-004372,USR-1231,RES-0044,2025-12-31 10:35:00,delivered,
ORD-004373,USR-1549,RES-0002,2025-11-24 16:46:00,delivered,
ORD-004374,USR-0054,RES-0001,2024-03-09 18:50:00,delivered,
ORD-004375,USR-0427,RES-0050,2024-09-09 22:02:00,delivered,
ORD-004376,USR-0432,RES-0073,2025-10-12 12:02:00,delivered,
ORD-004377,USR-0891,RES-0030,2025-10-19 09:34:00,delivered,
ORD-004378,USR-0102,RES-0059,2024-11-07 13:59:00,delivered,
ORD-004379,USR-0036,RES-0083,2025-12-21 16:14:00,delivered,
ORD-004380,USR-0170,RES-0036,2025-11-26 23:58:00,cancelled,late_delivery
ORD-004381,USR-0194,RES-0017,2025-12-28 13:44:00,delivered,
ORD-004382,USR-1376,RES-0046,2025-03-27 16:32:00,delivered,
ORD-004383,USR-1124,RES-0027,2025-07-14 12:44:00,delivered,
ORD-004384,USR-0916,RES-0056,2025-10-30 22:13:00,delivered,
ORD-004385,USR-0759,RES-0045,2025-11-17 14:16:00,delivered,
ORD-004386,USR-1138,RES-0011,2025-07-19 19:41:00,delivered,
ORD-004387,USR-0824,RES-0001,2025-11-21 09:33:00,delivered,
ORD-004388,USR-1150,RES-0026,2025-09-01 15:47:00,delivered,
ORD-004389,USR-1336,RES-0018,2025-12-22 21:35:00,delivered,
ORD-004390,USR-1451,RES-0029,2025-11-29 23:16:00,delivered,
ORD-004391,USR-1478,RES-0015,2025-11-16 14:15:00,delivered,
ORD-004392,USR-0609,RES-0083,2025-07-31 17:12:00,delivered,
ORD-004393,USR-1445,RES-0076,2025-05-29 17:42:00,delivered,
ORD-004394,USR-0342,RES-0031,2025-11-18 12:46:00,delivered,
ORD-004395,USR-1422,RES-0001,2025-08-04 18:27:00,cancelled,wrong_items
ORD-004396,USR-0212,RES-0019,2025-12-08 18:03:00,delivered,
ORD-004397,USR-0077,RES-0040,2024-11-18 16:37:00,delivered,
ORD-004398,USR-0382,RES-0018,2025-10-14 20:46:00,delivered,
ORD-004399,USR-0626,RES-0025,2025-11-28 11:16:00,delivered,
ORD-004400,USR-1412,RES-0024,2025-10-06 23:13:00,delivered,
ORD-004401,USR-0766,RES-0070,2025-09-04 17:47:00,cancelled,customer_complaint
ORD-004402,USR-0472,RES-0051,2024-06-28 13:08:00,delivered,
ORD-004403,USR-0593,RES-0074,2025-07-24 19:14:00,delivered,
ORD-004404,USR-0355,RES-0078,2025-12-27 18:13:00,delivered,
ORD-004405,USR-1296,RES-0069,2024-04-15 11:07:00,cancelled,damaged_food
ORD-004406,USR-0323,RES-0048,2025-12-28 11:03:00,delivered,
ORD-004407,USR-1219,RES-0056,2025-08-03 12:11:00,delivered,
ORD-004408,USR-0103,RES-0031,2025-06-11 23:03:00,delivered,
ORD-004409,USR-0838,RES-0033,2025-07-24 23:13:00,delivered,
ORD-004410,USR-0307,RES-0045,2024-12-07 09:13:00,delivered,
ORD-004411,USR-1434,RES-0066,2025-11-01 11:21:00,delivered,
ORD-004412,USR-0261,RES-0067,2025-12-11 14:03:00,delivered,
ORD-004413,USR-0486,RES-0063,2025-04-17 15:24:00,delivered,
ORD-004414,USR-1230,RES-0029,2024-07-03 22:03:00,delivered,
ORD-004415,USR-1041,RES-0025,2025-11-18 22:35:00,delivered,
ORD-004416,USR-0455,RES-0005,2025-11-23 16:45:00,delivered,
ORD-004417,USR-0043,RES-0069,2025-07-11 11:13:00,delivered,
ORD-004418,USR-0632,RES-0058,2025-08-10 21:35:00,delivered,
ORD-004419,USR-1483,RES-0057,2025-12-11 15:31:00,delivered,
ORD-004420,USR-1237,RES-0074,2025-10-11 13:58:00,delivered,
ORD-004421,USR-0892,RES-0054,2024-09-06 19:05:00,delivered,
ORD-004422,USR-0267,RES-0016,2024-08-06 13:41:00,delivered,
ORD-004423,USR-0290,RES-0002,2025-07-17 19:08:00,delivered,
ORD-004424,USR-0703,RES-0071,2025-06-14 20:13:00,cancelled,customer_complaint
ORD-004425,USR-0572,RES-0074,2025-11-23 21:06:00,delivered,
ORD-004426,USR-0546,RES-0062,2024-07-22 20:49:00,cancelled,damaged_food
ORD-004427,USR-1224,RES-0033,2025-02-17 23:11:00,delivered,
ORD-004428,USR-1515,RES-0057,2024-10-12 14:47:00,delivered,
ORD-004429,USR-0449,RES-0001,2025-08-01 22:09:00,delivered,
ORD-004430,USR-1138,RES-0027,2025-12-06 09:27:00,delivered,
ORD-004431,USR-1026,RES-0025,2025-11-15 15:27:00,delivered,
ORD-004432,USR-1346,RES-0070,2024-12-13 23:34:00,delivered,
ORD-004433,USR-0012,RES-0073,2025-01-14 13:55:00,delivered,
ORD-004434,USR-1281,RES-0015,2025-12-05 22:24:00,delivered,
ORD-004435,USR-0097,RES-0023,2025-11-01 21:27:00,delivered,
ORD-004436,USR-1093,RES-0030,2025-12-23 14:48:00,delivered,
ORD-004437,USR-0600,RES-0019,2025-08-28 13:49:00,delivered,
ORD-004438,USR-0600,RES-0005,2025-02-16 23:53:00,delivered,
ORD-004439,USR-0965,RES-0001,2025-07-29 21:12:00,delivered,
ORD-004440,USR-0547,RES-0069,2025-07-15 12:18:00,delivered,
ORD-004441,USR-0434,RES-0058,2025-01-21 17:46:00,delivered,
ORD-004442,USR-0660,RES-0065,2025-09-28 15:10:00,delivered,
ORD-004443,USR-0753,RES-0012,2025-12-30 14:25:00,delivered,
ORD-004444,USR-1492,RES-0010,2025-11-20 15:53:00,delivered,
ORD-004445,USR-0347,RES-0020,2024-06-01 19:49:00,delivered,
ORD-004446,USR-0467,RES-0037,2024-10-09 22:13:00,delivered,
ORD-004447,USR-1246,RES-0013,2024-12-11 09:36:00,delivered,
ORD-004448,USR-0204,RES-0028,2025-08-28 15:11:00,delivered,
ORD-004449,USR-0952,RES-0064,2024-03-20 18:29:00,delivered,
ORD-004450,USR-1146,RES-0060,2025-02-16 12:46:00,delivered,
ORD-004451,USR-0237,RES-0015,2025-07-15 17:09:00,delivered,
ORD-004452,USR-0386,RES-0002,2025-12-30 16:44:00,delivered,
ORD-004453,USR-0936,RES-0057,2025-12-31 11:03:00,delivered,
ORD-004454,USR-0994,RES-0038,2024-07-10 15:00:00,delivered,
ORD-004455,USR-0533,RES-0003,2025-11-11 11:50:00,delivered,
ORD-004456,USR-0534,RES-0009,2025-08-08 14:59:00,delivered,
ORD-004457,USR-1278,RES-0025,2025-01-15 22:37:00,delivered,
ORD-004458,USR-0342,RES-0078,2025-12-15 12:17:00,delivered,
ORD-004459,USR-1478,RES-0011,2025-08-20 23:49:00,delivered,
ORD-004460,USR-1197,RES-0029,2024-05-21 16:18:00,delivered,
ORD-004461,USR-0470,RES-0082,2025-10-31 19:43:00,delivered,
ORD-004462,USR-1310,RES-0075,2025-11-20 21:53:00,delivered,
ORD-004463,USR-0671,RES-0037,2024-12-19 16:28:00,delivered,
ORD-004464,USR-1386,RES-0012,2025-08-29 15:08:00,delivered,
ORD-004465,USR-0419,RES-0062,2025-10-27 11:50:00,delivered,
ORD-004466,USR-1547,RES-0021,2025-12-30 22:46:00,delivered,
ORD-004467,USR-1080,RES-0027,2025-04-05 09:51:00,delivered,
ORD-004468,USR-1165,RES-0067,2025-12-26 14:33:00,delivered,
ORD-004469,USR-0819,RES-0012,2025-09-03 19:14:00,delivered,
ORD-004470,USR-0243,RES-0038,2025-11-28 13:23:00,delivered,
ORD-004471,USR-0619,RES-0062,2025-12-06 14:07:00,delivered,
ORD-004472,USR-0029,RES-0013,2025-10-06 14:19:00,delivered,
ORD-004473,USR-0745,RES-0014,2025-11-30 22:23:00,delivered,
ORD-004474,USR-0820,RES-0063,2025-11-25 19:37:00,delivered,
ORD-004475,USR-0299,RES-0064,2025-07-14 15:46:00,delivered,
ORD-004476,USR-1203,RES-0015,2025-12-22 23:21:00,delivered,
ORD-004477,USR-0229,RES-0058,2025-12-08 14:42:00,delivered,
ORD-004478,USR-0480,RES-0026,2024-05-19 13:54:00,delivered,
ORD-004479,USR-0907,RES-0082,2025-06-23 21:03:00,delivered,
ORD-004480,USR-0935,RES-0058,2025-11-25 12:56:00,delivered,
ORD-004481,USR-0685,RES-0077,2025-08-06 18:25:00,delivered,
ORD-004482,USR-1134,RES-0020,2025-11-20 16:21:00,delivered,
ORD-004483,USR-1158,RES-0064,2024-07-06 11:44:00,delivered,
ORD-004484,USR-1356,RES-0084,2025-12-30 18:18:00,delivered,
ORD-004485,USR-0564,RES-0039,2025-03-29 14:09:00,cancelled,customer_complaint
ORD-004486,USR-0060,RES-0066,2025-10-02 16:49:00,delivered,
ORD-004487,USR-0145,RES-0025,2024-12-25 17:41:00,delivered,
ORD-004488,USR-0662,RES-0024,2025-04-20 12:38:00,delivered,
ORD-004489,USR-0606,RES-0051,2024-05-28 09:24:00,delivered,
ORD-004490,USR-1352,RES-0026,2025-05-26 19:05:00,delivered,
ORD-004491,USR-1022,RES-0063,2025-09-12 15:15:00,delivered,
ORD-004492,USR-1234,RES-0019,2024-08-13 10:14:00,delivered,
ORD-004493,USR-0418,RES-0056,2025-03-27 09:52:00,delivered,
ORD-004494,USR-0376,RES-0055,2024-07-23 09:02:00,delivered,
ORD-004495,USR-1560,RES-0002,2025-03-16 18:20:00,delivered,
ORD-004496,USR-0248,RES-0008,2025-10-28 19:12:00,delivered,
ORD-004497,USR-0136,RES-0016,2025-10-31 10:56:00,delivered,
ORD-004498,USR-0649,RES-0078,2024-11-15 17:45:00,delivered,
ORD-004499,USR-1093,RES-0030,2025-11-08 11:00:00,delivered,
ORD-004500,USR-0857,RES-0029,2025-08-04 17:29:00,delivered,
ORD-004501,USR-0999,RES-0025,2025-12-30 12:21:00,delivered,
ORD-004502,USR-0751,RES-0020,2025-02-26 14:08:00,delivered,
ORD-004503,USR-0857,RES-0011,2024-10-12 16:49:00,delivered,
ORD-004504,USR-1532,RES-0073,2024-03-31 18:50:00,delivered,
ORD-004505,USR-0384,RES-0014,2024-12-01 15:21:00,delivered,
ORD-004506,USR-0353,RES-0027,2025-07-05 10:13:00,delivered,
ORD-004507,USR-0001,RES-0028,2025-10-23 22:13:00,delivered,
ORD-004508,USR-0647,RES-0029,2024-06-06 14:49:00,delivered,
ORD-004509,USR-1520,RES-0066,2025-09-17 15:14:00,delivered,
ORD-004510,USR-0443,RES-0076,2024-03-11 16:57:00,delivered,
ORD-004511,USR-1458,RES-0014,2025-01-03 16:16:00,delivered,
ORD-004512,USR-0547,RES-0010,2025-03-06 21:13:00,delivered,
ORD-004513,USR-1443,RES-0009,2025-03-06 17:03:00,delivered,
ORD-004514,USR-1421,RES-0009,2025-02-17 23:55:00,delivered,
ORD-004515,USR-0943,RES-0036,2025-07-23 22:18:00,delivered,
ORD-004516,USR-1277,RES-0011,2025-12-10 20:03:00,delivered,
ORD-004517,USR-0838,RES-0066,2025-07-08 17:12:00,delivered,
ORD-004518,USR-1009,RES-0067,2025-12-22 09:47:00,delivered,
ORD-004519,USR-0720,RES-0025,2025-10-07 22:19:00,delivered,
ORD-004520,USR-0651,RES-0040,2025-09-23 14:17:00,delivered,
ORD-004521,USR-0056,RES-0056,2025-11-22 20:14:00,delivered,
ORD-004522,USR-0181,RES-0027,2025-04-13 09:10:00,delivered,
ORD-004523,USR-1116,RES-0056,2025-04-04 18:21:00,delivered,
ORD-004524,USR-0759,RES-0085,2025-01-07 15:10:00,delivered,
ORD-004525,USR-0680,RES-0068,2024-07-06 20:52:00,delivered,
ORD-004526,USR-0008,RES-0019,2025-07-28 19:02:00,delivered,
ORD-004527,USR-0060,RES-0073,2025-09-13 17:03:00,delivered,
ORD-004528,USR-1567,RES-0028,2025-12-17 13:46:00,delivered,
ORD-004529,USR-0694,RES-0011,2025-09-06 10:56:00,delivered,
ORD-004530,USR-0251,RES-0007,2025-12-20 21:07:00,delivered,
ORD-004531,USR-0257,RES-0034,2025-08-07 15:49:00,cancelled,late_delivery
ORD-004532,USR-1061,RES-0005,2025-12-10 21:51:00,delivered,
ORD-004533,USR-0626,RES-0018,2025-03-31 19:24:00,delivered,
ORD-004534,USR-1377,RES-0006,2025-12-20 11:10:00,delivered,
ORD-004535,USR-1003,RES-0055,2025-05-04 15:10:00,delivered,
ORD-004536,USR-0686,RES-0081,2025-06-28 15:35:00,delivered,
ORD-004537,USR-0086,RES-0058,2024-10-01 20:05:00,delivered,
ORD-004538,USR-0712,RES-0034,2025-09-23 23:39:00,delivered,
ORD-004539,USR-0925,RES-0063,2025-05-10 19:40:00,delivered,
ORD-004540,USR-0643,RES-0078,2025-08-02 14:55:00,cancelled,late_delivery
ORD-004541,USR-0300,RES-0079,2025-04-10 23:13:00,delivered,
ORD-004542,USR-1553,RES-0001,2025-12-17 23:03:00,delivered,
ORD-004543,USR-1313,RES-0031,2024-04-23 14:13:00,delivered,
ORD-004544,USR-1362,RES-0075,2025-04-25 19:08:00,delivered,
ORD-004545,USR-0328,RES-0078,2025-11-01 19:43:00,delivered,
ORD-004546,USR-1508,RES-0011,2025-03-26 19:56:00,delivered,
ORD-004547,USR-1036,RES-0012,2025-12-20 10:05:00,delivered,
ORD-004548,USR-1347,RES-0054,2025-05-19 10:48:00,delivered,
ORD-004549,USR-0263,RES-0030,2025-11-24 20:31:00,delivered,
ORD-004550,USR-1503,RES-0049,2025-07-17 09:59:00,delivered,
ORD-004551,USR-1220,RES-0058,2025-08-27 19:23:00,delivered,
ORD-004552,USR-0644,RES-0024,2025-02-16 13:30:00,delivered,
ORD-004553,USR-0964,RES-0075,2025-12-21 18:57:00,delivered,
ORD-004554,USR-1315,RES-0030,2025-11-24 18:13:00,cancelled,late_delivery
ORD-004555,USR-1330,RES-0031,2024-12-11 16:48:00,delivered,
ORD-004556,USR-1204,RES-0010,2025-08-07 14:49:00,delivered,
ORD-004557,USR-0078,RES-0068,2025-06-22 12:38:00,delivered,
ORD-004558,USR-0706,RES-0031,2025-11-04 16:50:00,cancelled,customer_complaint
ORD-004559,USR-0416,RES-0080,2025-06-27 09:11:00,delivered,
ORD-004560,USR-1014,RES-0051,2025-09-20 23:06:00,cancelled,customer_complaint
ORD-004561,USR-1167,RES-0007,2025-09-22 18:57:00,delivered,
ORD-004562,USR-1203,RES-0057,2025-07-12 14:22:00,delivered,
ORD-004563,USR-0493,RES-0030,2025-12-09 23:03:00,delivered,
ORD-004564,USR-0623,RES-0043,2025-12-23 11:52:00,delivered,
ORD-004565,USR-0464,RES-0042,2025-12-01 10:05:00,delivered,
ORD-004566,USR-0339,RES-0004,2025-05-13 18:36:00,delivered,
ORD-004567,USR-1417,RES-0030,2025-03-31 10:23:00,delivered,
ORD-004568,USR-1195,RES-0062,2025-07-14 09:04:00,delivered,
ORD-004569,USR-1523,RES-0085,2025-03-25 16:16:00,delivered,
ORD-004570,USR-0556,RES-0025,2025-12-13 23:15:00,cancelled,customer_complaint
